  0.327649E-04  0.198692E+08  0.198692E+08  0.263510E+08  0.263508E+08  0.000000E+00  0.198692E+08  0.198692E+08  0.198770E+08 -0.469695E+00  0.103047E+08  0.103047E+08  0.185567E-01
  0.332809E-04  0.198692E+08  0.198692E+08  0.263465E+08  0.263463E+08  0.000000E+00  0.198692E+08  0.198692E+08  0.198770E+08 -0.469695E+00  0.103047E+08  0.103047E+08  0.188487E-01
  0.338050E-04  0.198692E+08  0.198692E+08  0.263419E+08  0.263416E+08  0.000000E+00  0.198692E+08  0.198692E+08  0.198769E+08 -0.469694E+00  0.103047E+08  0.103047E+08  0.191454E-01
  0.343373E-04  0.198691E+08  0.198691E+08  0.263371E+08  0.263369E+08  0.000000E+00  0.198691E+08  0.198691E+08  0.198769E+08 -0.469694E+00  0.103047E+08  0.103047E+08  0.194467E-01
  0.348781E-04  0.198691E+08  0.198691E+08  0.263322E+08  0.263319E+08  0.000000E+00  0.198691E+08  0.198691E+08  0.198769E+08 -0.469694E+00  0.103047E+08  0.103047E+08  0.197528E-01
  0.354273E-04  0.198691E+08  0.198691E+08  0.263271E+08  0.263268E+08  0.000000E+00  0.198691E+08  0.198691E+08  0.198769E+08 -0.469694E+00  0.103047E+08  0.103047E+08  0.200637E-01
  0.359852E-04  0.198691E+08  0.198691E+08  0.263219E+08  0.263216E+08  0.000000E+00  0.198691E+08  0.198691E+08  0.198769E+08 -0.469693E+00  0.103047E+08  0.103047E+08  0.203794E-01
  0.365519E-04  0.198691E+08  0.198691E+08  0.263164E+08  0.263162E+08  0.000000E+00  0.198691E+08  0.198691E+08  0.198769E+08 -0.469693E+00  0.103047E+08  0.103047E+08  0.207001E-01
  0.371275E-04  0.198691E+08  0.198691E+08  0.263109E+08  0.263106E+08  0.000000E+00  0.198691E+08  0.198691E+08  0.198769E+08 -0.469693E+00  0.103047E+08  0.103047E+08  0.210259E-01
  0.377122E-04  0.198691E+08  0.198691E+08  0.263051E+08  0.263048E+08  0.000000E+00  0.198691E+08  0.198691E+08  0.198769E+08 -0.469692E+00  0.103047E+08  0.103047E+08  0.213568E-01
  0.383060E-04  0.198691E+08  0.198691E+08  0.262992E+08  0.262989E+08  0.000000E+00  0.198691E+08  0.198691E+08  0.198768E+08 -0.469692E+00  0.103047E+08  0.103047E+08  0.216929E-01
  0.389093E-04  0.198691E+08  0.198691E+08  0.262931E+08  0.262928E+08  0.000000E+00  0.198691E+08  0.198691E+08  0.198768E+08 -0.469692E+00  0.103047E+08  0.103047E+08  0.220343E-01
